<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
MSFT.US,D,20030606,000000,17.423,17.511,16.863,16.878,169968101,0
MSFT.US,D,20030609,000000,16.909,17.101,16.821,16.931,103279527,0
MSFT.US,D,20030610,000000,17.067,17.647,17.002,17.59,113129083,0
MSFT.US,D,20030611,000000,17.582,17.794,17.414,17.734,106296682,0
MSFT.US,D,20030612,000000,17.802,17.925,17.639,17.818,92904814,0
MSFT.US,D,20030613,000000,17.964,18.006,17.457,17.573,77371189,0
MSFT.US,D,20030616,000000,17.655,18.121,17.582,18.098,98384289,0
MSFT.US,D,20030617,000000,18.276,18.633,18.206,18.504,171453420,0
MSFT.US,D,20030618,000000,18.52,18.839,18.334,18.587,126195849,0
MSFT.US,D,20030619,000000,18.603,18.815,18.545,18.587,89247074,0
MSFT.US,D,20030620,000000,18.778,18.806,18.545,18.769,121920196,0
MSFT.US,D,20030623,000000,18.633,18.703,18.173,18.376,73759173,0
MSFT.US,D,20030624,000000,18.283,18.562,18.223,18.325,72849451,0
MSFT.US,D,20030625,000000,18.276,18.529,17.925,18.006,84867680,0
MSFT.US,D,20030626,000000,18.006,18.498,17.973,18.354,72464473,0
MSFT.US,D,20030627,000000,18.498,18.778,18.206,18.276,106642047,0
MSFT.US,D,20030630,000000,18.49,18.628,18.18,18.276,67985077,0
MSFT.US,D,20030701,000000,18.243,18.678,18.098,18.639,85460990,0
MSFT.US,D,20030702,000000,18.895,19.197,18.855,19.166,131950029,0
MSFT.US,D,20030703,000000,19.03,19.213,18.83,18.855,55323979,0
MSFT.US,D,20030707,000000,19.258,19.645,19.213,19.547,124785608,0
MSFT.US,D,20030708,000000,19.436,19.817,19.427,19.744,86820594,0
MSFT.US,D,20030709,000000,19.744,19.744,19.427,19.588,87391980,0
MSFT.US,D,20030710,000000,19.571,19.571,18.958,19.18,77828445,0
MSFT.US,D,20030711,000000,19.213,19.571,19.173,19.467,70663150,0
MSFT.US,D,20030714,000000,19.696,19.825,19.292,19.53,84817776,0
MSFT.US,D,20030715,000000,19.588,19.627,19.315,19.444,75126909,0
MSFT.US,D,20030716,000000,19.652,19.686,19.389,19.621,70004611,0
MSFT.US,D,20030717,000000,19.347,19.444,18.922,19.03,102124590,0
MSFT.US,D,20030718,000000,19.322,19.411,19.068,19.173,88936040,0
MSFT.US,D,20030721,000000,19.159,19.18,18.538,18.562,67949329,0
MSFT.US,D,20030722,000000,18.736,18.935,18.628,18.806,72396364,0
MSFT.US,D,20030723,000000,18.83,18.997,18.633,18.855,69893818,0
MSFT.US,D,20030724,000000,19.093,19.188,18.52,18.538,75109279,0
MSFT.US,D,20030725,000000,18.736,19.213,18.587,19.173,75987465,0
MSFT.US,D,20030728,000000,19.205,19.249,18.895,18.973,73863622,0
MSFT.US,D,20030729,000000,19.166,19.18,18.703,18.871,87515723,0
MSFT.US,D,20030730,000000,18.864,18.942,18.655,18.694,57847826,0
MSFT.US,D,20030731,000000,18.964,19.244,18.761,18.83,86235425,0
MSFT.US,D,20030801,000000,18.769,18.905,18.628,18.655,59824905,0
MSFT.US,D,20030804,000000,18.639,18.83,18.354,18.663,72695613,0
MSFT.US,D,20030805,000000,18.761,18.922,18.251,18.292,82512297,0
MSFT.US,D,20030806,000000,18.214,18.671,18.13,18.283,78958609,0
MSFT.US,D,20030807,000000,18.339,18.401,18.138,18.334,62081278,0
MSFT.US,D,20030808,000000,18.45,18.52,18.18,18.235,46751148,0
MSFT.US,D,20030811,000000,18.235,18.529,18.214,18.26,51112059,0
MSFT.US,D,20030812,000000,18.334,18.37,18.138,18.347,53594216,0
MSFT.US,D,20030813,000000,18.385,18.459,18.18,18.251,55418762,0
MSFT.US,D,20030814,000000,18.292,18.334,18.196,18.276,51937052,0
MSFT.US,D,20030815,000000,18.26,18.292,18.13,18.214,38725541,0
MSFT.US,D,20030818,000000,18.223,18.417,18.148,18.325,64255406,0
MSFT.US,D,20030819,000000,18.325,18.997,18.325,18.973,102341158,0
MSFT.US,D,20030820,000000,18.753,18.914,18.538,18.855,79667353,0
MSFT.US,D,20030821,000000,18.997,19.054,18.628,18.703,89619954,0
MSFT.US,D,20030822,000000,19.093,19.213,18.685,18.694,92362502,0
MSFT.US,D,20030825,000000,18.761,18.922,18.694,18.895,50686596,0
MSFT.US,D,20030826,000000,18.761,19.014,18.504,18.942,66692556,0
MSFT.US,D,20030827,000000,18.905,18.95,18.753,18.83,42971447,0
MSFT.US,D,20030828,000000,18.895,18.95,18.703,18.905,64821660,0
MSFT.US,D,20030829,000000,18.864,18.928,18.784,18.905,48397268,0
MSFT.US,D,20030902,000000,19.039,19.46,18.871,19.436,103801971,0
MSFT.US,D,20030903,000000,19.547,20.246,19.521,20.173,153599070,0
MSFT.US,D,20030904,000000,20.032,20.294,19.951,20.272,84368552,0
MSFT.US,D,20030905,000000,20.127,20.5,20.078,20.229,89825698,0
MSFT.US,D,20030908,000000,20.238,20.62,20.202,20.563,64685129,0
MSFT.US,D,20030909,000000,20.428,20.468,20.179,20.22,62175507,0
MSFT.US,D,20030910,000000,19.984,20.086,19.595,19.645,76816491,0
MSFT.US,D,20030911,000000,19.718,20.04,19.665,19.848,53165067,0
MSFT.US,D,20030912,000000,19.595,20.246,19.039,20.202,78243317,0
MSFT.US,D,20030915,000000,20.22,20.397,20.195,20.22,58123528,0
MSFT.US,D,20030916,000000,20.255,20.637,20.187,20.604,73319394,0
MSFT.US,D,20030917,000000,20.604,20.637,20.294,20.316,66247633,0
MSFT.US,D,20030918,000000,20.308,21.042,20.264,21.034,94361203,0
MSFT.US,D,20030919,000000,21.214,21.368,21.048,21.359,129658398,0
MSFT.US,D,20030922,000000,20.954,21.394,20.539,20.72,92139402,0
MSFT.US,D,20030923,000000,20.761,21.18,20.586,21.104,81120556,0
MSFT.US,D,20030924,000000,21.104,21.173,20.264,20.294,93207901,0
MSFT.US,D,20030925,000000,20.294,20.643,20.117,20.135,78899909,0
MSFT.US,D,20030926,000000,20.135,20.516,20.064,20.11,69946563,0
MSFT.US,D,20030929,000000,20.255,20.614,20.032,20.555,66460739,0
MSFT.US,D,20030930,000000,20.382,20.397,19.787,19.817,88805122,0
MSFT.US,D,20031001,000000,19.984,20.413,19.825,20.332,81883544,0
MSFT.US,D,20031002,000000,20.287,20.5,20.095,20.316,53528853,0
MSFT.US,D,20031003,000000,20.784,20.999,20.63,20.728,80380263,0
MSFT.US,D,20031006,000000,20.776,20.891,20.614,20.808,47760611,0
MSFT.US,D,20031007,000000,20.683,20.94,20.62,20.776,73448741,0
MSFT.US,D,20031008,000000,20.932,20.932,20.444,20.547,65918046,0
MSFT.US,D,20031009,000000,20.833,20.923,20.532,20.637,87978292,0
MSFT.US,D,20031010,000000,20.614,20.817,20.436,20.572,52750593,0
MSFT.US,D,20031013,000000,20.661,20.744,20.316,20.516,55167978,0
MSFT.US,D,20031014,000000,20.428,20.508,20.301,20.444,49311707,0
MSFT.US,D,20031015,000000,20.332,20.857,20.332,20.72,81760511,0
MSFT.US,D,20031016,000000,20.614,20.899,20.532,20.842,59288477,0
MSFT.US,D,20031017,000000,20.874,20.882,20.532,20.63,70078631,0
MSFT.US,D,20031020,000000,20.637,20.94,20.532,20.923,54420368,0
MSFT.US,D,20031021,000000,20.923,20.983,20.792,20.923,61958514,0
MSFT.US,D,20031022,000000,20.7,20.817,20.532,20.586,68469576,0
MSFT.US,D,20031023,000000,20.475,20.728,20.032,20.614,94126526,0
MSFT.US,D,20031024,000000,19.444,19.53,18.83,18.981,295786457,0
MSFT.US,D,20031027,000000,18.973,19.315,18.973,19.18,92048654,0
MSFT.US,D,20031028,000000,19.315,19.402,19.166,19.389,100648040,0
MSFT.US,D,20031029,000000,19.365,19.427,19.006,19.062,103169961,0
MSFT.US,D,20031030,000000,19.249,19.274,18.474,18.628,138491379,0
MSFT.US,D,20031031,000000,18.798,18.846,18.619,18.633,97664984,0
MSFT.US,D,20031103,000000,18.784,19.068,18.745,19.022,81032898,0
MSFT.US,D,20031104,000000,18.958,18.973,18.545,18.587,117862125,0
MSFT.US,D,20031105,000000,18.639,18.769,18.538,18.61,86300999,0
MSFT.US,D,20031106,000000,18.72,18.753,18.538,18.694,95655990,0
MSFT.US,D,20031107,000000,18.806,18.887,18.553,18.61,81137432,0
MSFT.US,D,20031110,000000,18.628,18.694,18.538,18.538,76555372,0
MSFT.US,D,20031111,000000,18.545,18.596,18.299,18.393,91166184,0
MSFT.US,D,20031112,000000,18.424,18.633,18.26,18.52,106521568,0
MSFT.US,D,20031113,000000,18.432,18.49,18.138,18.317,110742149,0
MSFT.US,D,20031114,000000,18.325,18.553,18.138,18.18,116636925,0
MSFT.US,D,20031117,000000,18.098,18.138,17.709,17.934,145742024,0
MSFT.US,D,20031118,000000,18.059,18.417,17.91,17.934,150174413,0
MSFT.US,D,20031119,000000,18.029,18.214,17.942,18.068,110614795,0
MSFT.US,D,20031120,000000,17.942,18.276,17.876,17.893,149875878,0
MSFT.US,D,20031121,000000,18.059,18.092,17.876,17.902,99337686,0
MSFT.US,D,20031124,000000,18.059,18.401,18.022,18.347,140634684,0
MSFT.US,D,20031125,000000,18.347,18.498,18.092,18.106,120620737,0
MSFT.US,D,20031126,000000,18.106,18.276,18.052,18.138,97849680,0
MSFT.US,D,20031128,000000,18.18,18.354,18.114,18.334,46856001,0
MSFT.US,D,20031201,000000,18.468,18.685,18.18,18.417,142965291,0
MSFT.US,D,20031202,000000,18.498,18.603,18.268,18.292,119383551,0
MSFT.US,D,20031203,000000,18.401,18.587,18.268,18.299,130608453,0
MSFT.US,D,20031204,000000,18.339,18.694,18.292,18.678,122340498,0
MSFT.US,D,20031205,000000,18.504,18.88,18.482,18.52,135521475,0
MSFT.US,D,20031208,000000,18.628,18.778,18.401,18.703,127093168,0
MSFT.US,D,20031209,000000,18.846,18.973,18.712,18.806,145255639,0
MSFT.US,D,20031210,000000,18.855,18.981,18.806,18.958,116218430,0
MSFT.US,D,20031211,000000,18.958,19.086,18.736,18.973,111263447,0
MSFT.US,D,20031212,000000,19.03,19.109,18.895,18.997,97002765,0
MSFT.US,D,20031215,000000,19.283,19.315,19.022,19.062,124644221,0
MSFT.US,D,20031216,000000,19.126,19.365,19.086,19.292,103768550,0
MSFT.US,D,20031217,000000,19.292,19.307,19.142,19.274,75341860,0
MSFT.US,D,20031218,000000,19.315,19.571,19.283,19.53,85814227,0
MSFT.US,D,20031219,000000,19.595,19.645,19.389,19.507,107808268,0
MSFT.US,D,20031222,000000,19.365,19.555,19.23,19.381,61570973,0
MSFT.US,D,20031223,000000,19.374,19.49,19.249,19.356,55561939,0
MSFT.US,D,20031224,000000,19.347,19.365,19.249,19.274,27947556,0
MSFT.US,D,20031226,000000,19.283,19.427,19.249,19.396,16940079,0
MSFT.US,D,20031229,000000,19.396,19.627,19.365,19.58,56706741,0
MSFT.US,D,20031230,000000,19.539,19.645,19.53,19.621,48256973,0
MSFT.US,D,20031231,000000,19.547,19.645,19.411,19.516,59192026,0
MSFT.US,D,20040102,000000,19.665,19.801,19.482,19.571,62400904,0
MSFT.US,D,20040105,000000,19.778,20.086,19.761,20.064,94448521,0
MSFT.US,D,20040106,000000,20.095,20.158,20.017,20.135,65857610,0
MSFT.US,D,20040107,000000,20.078,20.179,19.968,20.11,76163705,0
MSFT.US,D,20040108,000000,20.238,20.301,19.96,20.078,82492727,0
MSFT.US,D,20040109,000000,19.984,20.009,19.665,19.718,94082996,0
MSFT.US,D,20040112,000000,19.727,19.77,19.499,19.657,78331503,0
MSFT.US,D,20040113,000000,19.636,19.703,19.436,19.555,72319170,0
MSFT.US,D,20040114,000000,19.613,19.77,19.588,19.744,61587375,0
MSFT.US,D,20040115,000000,19.645,19.761,19.547,19.636,82063339,0
MSFT.US,D,20040116,000000,19.778,19.871,19.627,19.825,89750365,0
MSFT.US,D,20040120,000000,19.951,20.103,19.914,20.032,88473783,0
MSFT.US,D,20040121,000000,20.056,20.173,19.857,20.173,75150106,0
MSFT.US,D,20040122,000000,20.22,20.281,19.921,19.968,110712073,0
MSFT.US,D,20040123,000000,20.151,20.5,20.117,20.301,178509144,0
MSFT.US,D,20040126,000000,20.308,20.555,20.187,20.532,81773664,0
MSFT.US,D,20040127,000000,20.39,20.475,20.117,20.143,88644852,0
MSFT.US,D,20040128,000000,20.158,20.281,19.588,19.753,100071999,0
MSFT.US,D,20040129,000000,19.81,19.927,19.657,19.896,89419510,0
MSFT.US,D,20040130,000000,19.857,19.888,19.645,19.709,56849262,0
MSFT.US,D,20040202,000000,19.696,19.817,19.42,19.53,88217880,0
MSFT.US,D,20040203,000000,19.547,19.645,19.381,19.46,67329752,0
MSFT.US,D,20040204,000000,19.356,19.555,19.249,19.249,85073096,0
MSFT.US,D,20040205,000000,19.292,19.374,19.126,19.222,77909134,0
MSFT.US,D,20040206,000000,19.249,19.389,19.197,19.307,66220577,0
MSFT.US,D,20040209,000000,19.381,19.411,19.142,19.18,67481445,0
MSFT.US,D,20040210,000000,19.151,19.356,19.119,19.258,53003936,0
MSFT.US,D,20040211,000000,19.213,19.411,19.142,19.356,72260216,0
MSFT.US,D,20040212,000000,19.315,19.356,19.197,19.213,62780402,0
MSFT.US,D,20040213,000000,19.237,19.292,18.895,18.958,94726434,0
MSFT.US,D,20040217,000000,19.039,19.315,18.958,19.244,60983487,0
MSFT.US,D,20040218,000000,19.188,19.322,19.062,19.086,70604102,0
MSFT.US,D,20040219,000000,19.18,19.237,18.839,18.864,86743364,0
MSFT.US,D,20040220,000000,18.997,19.109,18.895,18.942,81102654,0
MSFT.US,D,20040223,000000,19.068,19.076,18.88,18.973,70491612,0
MSFT.US,D,20040224,000000,18.964,19.213,18.928,19.166,77745111,0
MSFT.US,D,20040225,000000,19.173,19.244,18.973,19.039,90167534,0
MSFT.US,D,20040226,000000,18.981,18.997,18.83,18.895,93424647,0
MSFT.US,D,20040227,000000,18.88,18.973,18.784,18.914,81750990,0
MSFT.US,D,20040301,000000,18.997,19.047,18.895,19.039,72821244,0
MSFT.US,D,20040302,000000,18.981,19.03,18.784,18.815,93059020,0
MSFT.US,D,20040303,000000,18.784,18.928,18.694,18.798,77146295,0
MSFT.US,D,20040304,000000,18.798,18.83,18.685,18.798,61751002,0
MSFT.US,D,20040305,000000,18.694,18.964,18.678,18.784,83950940,0
MSFT.US,D,20040308,000000,18.761,18.784,18.401,18.417,97300934,0
MSFT.US,D,20040309,000000,18.37,18.512,18.214,18.339,113775513,0
MSFT.US,D,20040310,000000,18.292,18.393,18.068,18.084,105423398,0
MSFT.US,D,20040311,000000,17.964,18.376,17.868,17.884,127008194,0
MSFT.US,D,20040312,000000,17.884,18.187,17.884,18.092,89964689,0
MSFT.US,D,20040315,000000,18.059,18.13,17.861,17.934,96554913,0
MSFT.US,D,20040316,000000,18.013,18.084,17.893,17.949,91280639,0
MSFT.US,D,20040317,000000,18.006,18.148,17.902,17.919,78889515,0
MSFT.US,D,20040318,000000,17.847,17.847,17.519,17.741,172856203,0
MSFT.US,D,20040319,000000,17.709,17.785,17.511,17.557,121027101,0
MSFT.US,D,20040322,000000,17.489,17.709,17.117,17.466,178991558,0
MSFT.US,D,20040323,000000,17.557,17.582,17.185,17.215,128622002,0
MSFT.US,D,20040324,000000,17.371,17.519,17.24,17.405,136871980,0
MSFT.US,D,20040325,000000,17.538,17.997,17.519,17.956,120177821,0
MSFT.US,D,20040326,000000,17.902,18.187,17.824,17.847,86375345,0
MSFT.US,D,20040329,000000,17.997,18.106,17.824,18.045,70781247,0
MSFT.US,D,20040330,000000,17.956,18.059,17.847,17.964,82602583,0
MSFT.US,D,20040331,000000,17.956,17.964,17.727,17.776,98032704,0
MSFT.US,D,20040401,000000,17.794,17.902,17.718,17.876,88782427,0
MSFT.US,D,20040402,000000,18.157,18.468,18.138,18.424,123966333,0
MSFT.US,D,20040405,000000,18.393,18.52,18.347,18.498,75464258,0
MSFT.US,D,20040406,000000,18.362,18.468,18.292,18.393,68720785,0
MSFT.US,D,20040407,000000,18.347,18.376,18.068,18.243,88746878,0
MSFT.US,D,20040408,000000,18.393,18.424,18.075,18.165,63533727,0
MSFT.US,D,20040412,000000,18.165,18.347,18.13,18.26,54406722,0
MSFT.US,D,20040413,000000,18.308,18.37,18.114,18.138,79913619,0
MSFT.US,D,20040414,000000,18.106,18.308,18.092,18.187,85676029,0
MSFT.US,D,20040415,000000,18.235,18.347,17.893,17.973,103449439,0
MSFT.US,D,20040416,000000,18.052,18.106,17.902,17.934,72615421,0
MSFT.US,D,20040419,000000,17.868,18.251,17.861,18.206,62546080,0
MSFT.US,D,20040420,000000,18.276,18.45,18.022,18.059,84025130,0
MSFT.US,D,20040421,000000,18.084,18.173,17.964,18.138,69085445,0
MSFT.US,D,20040422,000000,18.196,18.529,18.157,18.498,139176235,0
MSFT.US,D,20040423,000000,19.53,19.761,19.49,19.636,362272828,0
MSFT.US,D,20040426,000000,19.58,19.645,19.315,19.42,125388239,0
MSFT.US,D,20040427,000000,19.356,19.516,19.339,19.402,113220919,0
MSFT.US,D,20040428,000000,19.283,19.283,18.871,18.935,102175324,0
MSFT.US,D,20040429,000000,18.905,19.205,18.761,18.88,109114112,0
MSFT.US,D,20040430,000000,18.958,19.068,18.504,18.628,92820101,0
MSFT.US,D,20040503,000000,18.685,18.905,18.671,18.784,92460374,0
MSFT.US,D,20040504,000000,18.791,18.922,18.553,18.769,77844578,0
MSFT.US,D,20040505,000000,18.729,18.964,18.712,18.753,72717217,0
MSFT.US,D,20040506,000000,18.648,18.778,18.553,18.628,87916436,0
MSFT.US,D,20040507,000000,18.553,18.806,18.354,18.376,95790212,0
MSFT.US,D,20040510,000000,18.276,18.57,18.268,18.49,90644312,0
MSFT.US,D,20040511,000000,18.61,18.619,18.385,18.49,81240367,0
MSFT.US,D,20040512,000000,18.441,18.538,18.13,18.49,89969147,0
MSFT.US,D,20040513,000000,18.407,18.671,18.385,18.61,89574793,0
MSFT.US,D,20040514,000000,18.52,18.655,18.276,18.432,61403282,0
MSFT.US,D,20040517,000000,18.165,18.385,18.121,18.214,77357932,0
MSFT.US,D,20040518,000000,18.317,18.512,18.276,18.417,81576909,0
MSFT.US,D,20040519,000000,18.562,18.729,18.268,18.268,84235649,0
MSFT.US,D,20040520,000000,18.347,18.441,18.243,18.347,73054796,0
MSFT.US,D,20040521,000000,18.49,18.678,18.376,18.459,81088675,0
MSFT.US,D,20040524,000000,18.562,18.655,18.347,18.362,78902719,0
MSFT.US,D,20040525,000000,18.325,18.671,18.251,18.61,93436387,0
MSFT.US,D,20040526,000000,18.529,18.639,18.424,18.633,70565195,0
MSFT.US,D,20040527,000000,18.648,18.671,18.482,18.671,68830077,0
MSFT.US,D,20040528,000000,18.633,18.784,18.553,18.694,52450889,0
MSFT.US,D,20040601,000000,18.694,18.729,18.441,18.619,67847573,0
MSFT.US,D,20040602,000000,18.619,18.736,18.545,18.628,75773440,0
MSFT.US,D,20040603,000000,18.562,18.628,18.432,18.459,64430010,0
MSFT.US,D,20040604,000000,18.562,18.703,18.49,18.498,68477837,0
MSFT.US,D,20040607,000000,18.553,18.839,18.512,18.839,91488710,0
MSFT.US,D,20040608,000000,18.745,18.997,18.703,18.964,81984135,0
MSFT.US,D,20040609,000000,18.964,18.997,18.822,18.871,70675522,0
MSFT.US,D,20040610,000000,18.806,19.1,18.806,19.086,67482676,0
MSFT.US,D,20040614,000000,18.935,19.18,18.914,19.18,94482023,0
MSFT.US,D,20040615,000000,19.237,19.67,19.23,19.539,160164416,0
MSFT.US,D,20040616,000000,19.49,19.603,19.356,19.475,94585186,0
MSFT.US,D,20040617,000000,19.467,19.904,19.46,19.801,147882488,0
MSFT.US,D,20040618,000000,19.778,20.316,19.744,20.211,188274509,0
MSFT.US,D,20040621,000000,20.127,20.428,20.049,20.211,163949915,0
MSFT.US,D,20040622,000000,20.071,20.211,19.825,20.166,138771357,0
MSFT.US,D,20040623,000000,20.086,20.229,19.96,20.173,82239658,0
MSFT.US,D,20040624,000000,20.308,20.428,20.22,20.238,91881812,0
MSFT.US,D,20040625,000000,20.294,20.413,20.143,20.366,100087479,0
MSFT.US,D,20040628,000000,20.39,20.5,20.078,20.158,108103470,0
MSFT.US,D,20040629,000000,20.095,20.374,20.086,20.316,77814957,0
MSFT.US,D,20040630,000000,20.39,20.532,20.238,20.359,117224751,0
MSFT.US,D,20040701,000000,20.444,20.563,20.151,20.413,110767144,0
MSFT.US,D,20040702,000000,20.397,20.444,20.246,20.366,51464968,0
MSFT.US,D,20040706,000000,20.187,20.195,19.921,19.976,97013356,0
MSFT.US,D,20040707,000000,19.744,20.187,19.645,20.032,92960310,0
MSFT.US,D,20040708,000000,19.871,20.071,19.645,19.703,82934545,0
MSFT.US,D,20040709,000000,19.81,19.96,19.703,19.863,70489818,0
MSFT.US,D,20040712,000000,19.734,19.96,19.665,19.88,64194742,0
MSFT.US,D,20040713,000000,19.896,19.927,19.67,19.67,60718591,0
MSFT.US,D,20040714,000000,19.53,20.22,19.49,20.056,122955613,0
MSFT.US,D,20040715,000000,20.003,20.103,19.817,19.871,65589475,0
MSFT.US,D,20040716,000000,20.078,20.103,19.427,19.595,93147594,0
MSFT.US,D,20040719,000000,19.686,20.151,19.67,19.927,84664988,0
MSFT.US,D,20040720,000000,19.968,20.301,19.857,20.187,124637467,0
MSFT.US,D,20040721,000000,21.309,21.309,20.539,20.572,282660687,0
MSFT.US,D,20040722,000000,20.713,20.891,20.555,20.676,174961667,0
MSFT.US,D,20040723,000000,20.238,20.246,19.976,19.984,136833801,0
MSFT.US,D,20040726,000000,20.22,20.468,20.103,20.428,101539264,0
MSFT.US,D,20040727,000000,20.468,20.5,20.056,20.281,102356688,0
MSFT.US,D,20040728,000000,20.211,20.524,20.158,20.374,87980848,0
MSFT.US,D,20040729,000000,20.516,20.532,20.143,20.301,84369718,0
MSFT.US,D,20040730,000000,20.281,20.539,20.195,20.308,83534488,0
MSFT.US,D,20040802,000000,20.166,20.359,20.078,20.332,73314604,0
MSFT.US,D,20040803,000000,20.238,20.264,19.96,20.017,75735637,0
MSFT.US,D,20040804,000000,19.96,20.103,19.951,20.009,64830051,0
MSFT.US,D,20040805,000000,20.064,20.11,19.621,19.627,77990643,0
MSFT.US,D,20040806,000000,19.53,19.863,19.292,19.347,106083409,0
MSFT.US,D,20040809,000000,19.427,19.451,19.315,19.381,72768204,0
MSFT.US,D,20040810,000000,19.46,19.787,19.427,19.761,80843421,0
MSFT.US,D,20040811,000000,19.521,19.613,19.389,19.539,74479892,0
MSFT.US,D,20040812,000000,19.42,19.467,19.151,19.166,70527000,0
MSFT.US,D,20040813,000000,19.166,19.427,18.498,19.258,60783164,0
MSFT.US,D,20040816,000000,19.307,19.389,19.222,19.315,76238404,0
MSFT.US,D,20040817,000000,19.402,19.521,19.237,19.283,79777349,0
MSFT.US,D,20040818,000000,19.18,19.603,19.173,19.58,82547142,0
MSFT.US,D,20040819,000000,19.49,19.571,19.249,19.331,64934856,0
MSFT.US,D,20040820,000000,19.331,19.516,19.274,19.389,65218194,0
MSFT.US,D,20040823,000000,19.451,19.482,19.331,19.42,55507834,0
MSFT.US,D,20040824,000000,19.53,19.58,19.315,19.42,57279575,0
MSFT.US,D,20040825,000000,19.396,19.727,19.381,19.645,75062625,0
MSFT.US,D,20040826,000000,19.58,19.67,19.53,19.564,49766913,0
MSFT.US,D,20040827,000000,19.595,19.709,19.571,19.58,46637745,0
MSFT.US,D,20040830,000000,19.58,19.58,19.142,19.46,51450281,0
MSFT.US,D,20040831,000000,19.46,19.475,19.283,19.46,73165499,0
MSFT.US,D,20040901,000000,19.42,19.621,19.347,19.53,68041093,0
MSFT.US,D,20040902,000000,19.521,19.734,19.499,19.686,59153092,0
MSFT.US,D,20040903,000000,19.571,19.686,19.315,19.322,64769026,0
MSFT.US,D,20040907,000000,19.46,19.521,19.365,19.507,62975931,0
MSFT.US,D,20040908,000000,19.467,19.588,19.347,19.436,74955590,0
MSFT.US,D,20040909,000000,19.46,19.588,19.381,19.451,79819918,0
MSFT.US,D,20040910,000000,19.482,19.613,19.381,19.595,73976087,0
MSFT.US,D,20040913,000000,19.636,19.657,19.062,19.427,68405218,0
MSFT.US,D,20040914,000000,19.507,19.613,19.444,19.564,78458944,0
MSFT.US,D,20040915,000000,19.516,19.53,19.347,19.389,73903315,0
MSFT.US,D,20040916,000000,19.402,19.499,19.374,19.436,50428974,0
MSFT.US,D,20040917,000000,19.53,19.627,19.436,19.613,92104322,0
MSFT.US,D,20040920,000000,19.555,19.709,19.482,19.613,72271771,0
MSFT.US,D,20040921,000000,19.58,19.627,19.427,19.436,103643543,0
MSFT.US,D,20040922,000000,19.451,19.778,19.298,19.331,95957304,0
MSFT.US,D,20040923,000000,19.389,19.53,19.374,19.499,73161555,0
MSFT.US,D,20040924,000000,19.53,19.58,19.389,19.46,69969255,0
MSFT.US,D,20040927,000000,19.381,19.475,19.339,19.389,67246888,0
MSFT.US,D,20040928,000000,19.396,19.507,19.274,19.444,87046609,0
MSFT.US,D,20040929,000000,19.444,19.734,19.411,19.665,86318417,0
MSFT.US,D,20040930,000000,19.665,19.81,19.621,19.709,99940328,0
MSFT.US,D,20041001,000000,19.825,20.187,19.81,20.143,93004376,0
MSFT.US,D,20041004,000000,20.264,20.294,20.017,20.049,87049087,0
MSFT.US,D,20041005,000000,20.071,20.287,20.032,20.229,81380993,0
MSFT.US,D,20041006,000000,20.238,20.359,20.127,20.34,79957833,0
MSFT.US,D,20041007,000000,20.324,20.382,20.078,20.078,53878126,0
MSFT.US,D,20041008,000000,20.04,20.195,19.942,19.951,69518462,0
MSFT.US,D,20041011,000000,20.103,20.117,19.914,20.009,62691561,0
MSFT.US,D,20041012,000000,19.841,20.078,19.825,19.984,79140630,0
MSFT.US,D,20041013,000000,20.095,20.151,19.921,19.984,69437046,0
MSFT.US,D,20041014,000000,20.009,20.078,19.817,19.817,58259016,0
MSFT.US,D,20041015,000000,19.934,20.135,19.833,19.951,69901694,0
MSFT.US,D,20041018,000000,20.009,20.287,19.942,20.255,70829692,0
MSFT.US,D,20041019,000000,20.349,20.382,20.078,20.086,80000820,0
MSFT.US,D,20041020,000000,20.117,20.5,20.049,20.459,96953806,0
MSFT.US,D,20041021,000000,20.547,20.595,20.294,20.359,133477503,0
MSFT.US,D,20041022,000000,20.173,20.202,19.665,19.778,143172940,0
MSFT.US,D,20041025,000000,19.734,19.801,19.645,19.696,86360178,0
MSFT.US,D,20041026,000000,19.744,19.888,19.696,19.888,108036124,0
MSFT.US,D,20041027,000000,19.871,20.211,19.665,20.071,101598048,0
MSFT.US,D,20041028,000000,20.04,20.349,19.888,19.968,88488597,0
MSFT.US,D,20041029,000000,20.04,20.071,19.547,19.942,112375530,0
MSFT.US,D,20041101,000000,20.071,20.158,19.934,20.017,102313523,0
MSFT.US,D,20041102,000000,20.017,20.294,19.984,20.135,125442205,0
MSFT.US,D,20041103,000000,20.428,20.428,20.179,20.294,111817188,0
MSFT.US,D,20041104,000000,20.238,20.676,20.229,20.676,123258218,0
MSFT.US,D,20041105,000000,20.784,20.932,20.7,20.899,133763251,0
MSFT.US,D,20041108,000000,20.799,21.017,20.768,20.874,159025383,0
MSFT.US,D,20041109,000000,20.983,21.309,20.923,21.223,140893709,0
MSFT.US,D,20041110,000000,21.326,21.394,21.167,21.189,117994327,0
MSFT.US,D,20041111,000000,21.309,21.437,21.263,21.376,122553840,0
MSFT.US,D,20041112,000000,21.5,21.531,21.247,21.368,227653868,0
MSFT.US,D,20041115,000000,21.732,21.85,21.613,21.765,131789280,0
MSFT.US,D,20041116,000000,21.708,21.723,21.492,21.548,81219659,0
